Date,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,CBSA_NAME
2017-05-01,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-04,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-07,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-10,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-16,0.2,1,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-19,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-22,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-25,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-28,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-31,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-03,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-06,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-09,0.8,3,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-12,0,0,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-15,0.5,2,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-18,0.8,3,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-21,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-24,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-27,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-30,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-03,0.9,4,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-06,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-09,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-12,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-15,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-18,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-21,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-24,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-27,0.7,3,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-30,1.3,5,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-02,31.6,92,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-05,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-08,18.6,65,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-11,21,70,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-14,1.5,6,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-17,1.2,5,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-20,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-23,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-26,7,29,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-29,29.8,88,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-01,6.4,27,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-04,43.2,120,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-07,20.8,69,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-10,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-13,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-16,22,72,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-19,0.4,2,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-22,1.5,6,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-25,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-28,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-10-01,0.2,1,"Portland-Vancouver-Hillsboro, OR-WA"
2017-10-04,1.3,5,"Portland-Vancouver-Hillsboro, OR-WA"
2017-10-07,0.2,1,"Portland-Vancouver-Hillsboro, OR-WA"
2017-10-10,1.3,5,"Portland-Vancouver-Hillsboro, OR-WA"
2017-10-13,1.1,5,"Portland-Vancouver-Hillsboro, OR-WA"
2017-10-16,1.3,5,"Portland-Vancouver-Hillsboro, OR-WA"
2017-10-19,0.5,2,"Portland-Vancouver-Hillsboro, OR-WA"
2017-10-22,1.2,5,"Portland-Vancouver-Hillsboro, OR-WA"
2017-10-25,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-10-28,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-10-31,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-11-03,1,4,"Portland-Vancouver-Hillsboro, OR-WA"
2017-11-06,0.8,3,"Portland-Vancouver-Hillsboro, OR-WA"
2017-11-09,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2017-11-12,1.3,5,"Portland-Vancouver-Hillsboro, OR-WA"
2017-11-15,0.3,1,"Portland-Vancouver-Hillsboro, OR-WA"
2017-11-18,0.7,3,"Portland-Vancouver-Hillsboro, OR-WA"
2017-11-21,1,4,"Portland-Vancouver-Hillsboro, OR-WA"
2017-11-24,0.1,0,"Portland-Vancouver-Hillsboro, OR-WA"
2017-11-27,0.2,1,"Portland-Vancouver-Hillsboro, OR-WA"
2017-11-30,0.5,2,"Portland-Vancouver-Hillsboro, OR-WA"
2017-12-06,0.7,3,"Portland-Vancouver-Hillsboro, OR-WA"
2017-12-09,1.3,5,"Portland-Vancouver-Hillsboro, OR-WA"
2017-12-12,9.2,38,"Portland-Vancouver-Hillsboro, OR-WA"
2017-12-15,0.8,3,"Portland-Vancouver-Hillsboro, OR-WA"
2017-12-18,0,0,"Portland-Vancouver-Hillsboro, OR-WA"
2017-12-21,0.4,2,"Portland-Vancouver-Hillsboro, OR-WA"
2017-12-24,0.1,0,"Portland-Vancouver-Hillsboro, OR-WA"
2017-12-27,0,0,"Portland-Vancouver-Hillsboro, OR-WA"
2017-12-30,0.1,0,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-01,8.1,34,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-02,32.4,94,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-03,37.3,105,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-04,31.8,92,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-05,9.8,41,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-06,24.5,77,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-07,26.9,82,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-08,21.4,71,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-09,20.6,69,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-10,24.1,76,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-11,23.9,76,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-12,20.8,69,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-13,7,29,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-14,7,29,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-15,7.8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-16,7.7,32,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-17,6.7,28,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-18,6.9,29,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-19,7.4,31,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-20,8.7,36,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-21,9.1,38,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-22,10.5,44,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-23,7.9,33,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-24,6.9,29,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-25,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-26,10.5,44,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-27,17.5,62,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-28,37.5,106,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-29,30.7,90,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-30,14.7,56,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-31,6.7,28,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-01,8.7,36,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-02,10.2,43,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-03,40.3,113,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-04,35.9,102,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-05,66.9,157,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-01,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-02,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-03,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-04,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-05,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-06,7.9,33,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-07,8.4,35,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-08,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-09,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-10,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-21,6.1,25,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-22,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-23,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-24,11.9,50,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-25,17.1,62,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-26,12.4,52,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-27,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-28,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-29,9.8,41,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-30,9.7,40,"Portland-Vancouver-Hillsboro, OR-WA"
2017-01-31,7.3,30,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-01,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-02,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-03,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-04,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-05,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-06,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-07,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-08,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-11,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-12,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-13,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-14,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-15,6.3,26,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-16,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-17,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-18,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-19,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-20,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-21,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-22,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-23,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-24,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-25,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-26,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-27,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-02-28,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-01,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-02,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-03,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-04,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-05,1.4,6,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-06,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-07,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-08,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-09,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-10,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-11,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-12,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-13,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-14,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-15,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-16,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-17,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-18,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-19,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-20,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-21,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-22,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-23,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-24,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-25,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-26,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-27,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-28,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-29,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-30,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2017-03-31,4.4,18,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-01,6.8,28,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-02,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-03,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-04,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-05,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-06,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-07,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-13,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-14,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-15,4.4,18,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-16,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-17,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-18,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-19,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-20,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-21,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-22,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-23,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-24,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-25,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-26,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-27,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-28,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-29,4.4,18,"Portland-Vancouver-Hillsboro, OR-WA"
2017-04-30,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-01,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-02,6.1,25,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-03,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-04,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-05,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-06,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-07,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-08,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-09,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-10,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-11,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-12,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-13,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-14,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-15,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-16,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-17,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-18,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-19,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-20,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-21,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-22,6.2,26,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-23,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-24,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-25,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-26,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-27,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-28,7,29,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-29,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-30,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-05-31,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-01,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-02,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-03,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-04,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-05,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-06,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-07,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-08,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-09,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-10,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-11,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-12,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-13,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-14,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-15,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-16,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-17,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-18,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-19,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-20,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-21,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-22,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-23,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-24,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-25,7.7,32,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-26,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-27,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-28,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-29,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2017-06-30,8.1,34,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-01,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-02,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-03,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-04,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-05,8.2,34,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-06,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-07,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-08,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-09,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-10,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-11,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-12,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-13,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-14,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-15,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-16,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-17,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-18,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-19,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-20,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-21,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-22,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-23,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-24,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-25,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-26,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-27,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-28,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-29,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-30,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-07-31,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-01,13.1,53,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-02,44.5,123,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-03,62,154,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-04,34.4,98,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-05,8.5,35,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-06,14.3,56,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-07,19.1,66,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-08,26.6,81,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-09,24.1,76,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-10,21.9,72,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-11,12.7,52,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-12,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-13,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-14,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-15,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-16,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-17,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-18,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-19,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-20,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-21,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-22,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-23,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-24,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-25,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-26,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-27,7.6,32,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-28,15.1,57,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-29,20.6,69,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-30,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2017-08-31,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-01,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-02,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-03,5.9,25,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-04,8.4,35,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-05,39.5,111,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-06,46,127,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-07,17.4,62,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-08,8.8,37,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-09,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-10,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-11,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-12,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-13,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-14,7.4,31,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-15,7,29,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-16,25.2,79,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-17,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-18,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-19,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-20,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-21,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-22,6,25,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-23,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-24,6.9,29,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-25,6.8,28,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-26,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2017-09-27,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
